,RCHRG_DT,Subscriber_ID,RCHRG_DNM_TYP_VAL,FRST_RCHRG_TME,LST_RCHRG_TME,RCHRG_PP_CRD_CHNL,MIN_RCHRG_AMT,MAX_RCHRG_AMT,TOTAL_RCHRG_AMT,ACTL_RCHRG_AMT,TOTAL_NMBR_OF_RCHRG_CNT,UNIT_OF_MSR
271,12-Jan-19,37,20,13:17:27,13:17:27,PHYSICAL,20,20,20,20,1,SAR
272,2-Feb-19,850,30,0:03:54,0:03:54,PHYSICAL,30,30,30,30,1,SAR
273,8-Jan-19,771,15,16:41:13,16:41:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
274,1-Jan-19,298,15,21:00:28,21:00:28,PHYSICAL,15.24,15.24,15.24,15,1,SAR
275,1-Jan-19,239,50,13:32:13,13:32:13,PHYSICAL,50,50,50,50,1,SAR
276,7-Feb-19,710,20,20:59:41,20:59:41,PHYSICAL,20,20,20,20,1,SAR
277,1-Jan-19,597,15,16:21:51,16:21:51,PHYSICAL,15.24,15.24,15.24,15,1,SAR
278,3-Feb-19,34,15,17:44:23,17:44:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
279,12-Jan-19,970,15,19:10:43,19:10:43,PHYSICAL,15.24,15.24,15.24,15,1,SAR
280,6-Jan-19,572,20,19:55:31,19:55:31,PHYSICAL,20,20,20,20,1,SAR
281,24-Jan-19,49,50,17:29:26,17:29:26,PHYSICAL,50,50,50,50,1,SAR
282,25-Feb-19,628,0,12:33:21,12:33:21,PHYSICAL,5,5,5,0,1,SAR
283,14-Jan-19,166,15,20:28:17,20:28:17,PHYSICAL,15.24,15.24,15.24,15,1,SAR
284,6-Jan-19,303,20,8:38:52,8:38:52,PHYSICAL,23.73,23.73,23.73,20,1,SAR
285,30-Jan-19,729,15,22:35:21,22:35:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
286,30-Jan-19,25,100,21:57:36,21:57:36,PHYSICAL,100,100,100,100,1,SAR
287,14-Feb-19,504,15,13:27:11,18:46:50,PHYSICAL,15.24,15.24,30.48,30,2,SAR
288,4-Jan-19,298,15,23:05:21,23:05:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
289,12-Feb-19,211,50,16:30:22,16:30:22,PHYSICAL,50,50,50,50,1,SAR
290,7-Jan-19,782,15,15:12:03,15:12:03,PHYSICAL,15.24,15.24,15.24,15,1,SAR
291,28-Jan-19,951,15,21:49:01,21:49:01,PHYSICAL,15.24,15.24,15.24,15,1,SAR
292,1-Feb-19,753,15,15:08:51,15:08:51,PHYSICAL,15.24,15.24,15.24,15,1,SAR
293,9-Jan-19,712,20,17:54:20,17:54:20,PHYSICAL,20,20,20,20,1,SAR
294,10-Jan-19,810,30,23:12:39,23:12:39,PHYSICAL,30,30,30,30,1,SAR
295,14-Jan-19,37,30,18:27:34,18:27:34,PHYSICAL,30,30,30,30,1,SAR
296,26-Jan-19,646,15,16:14:35,16:14:35,PHYSICAL,15.24,15.24,15.24,15,1,SAR
297,14-Jan-19,240,20,9:29:51,9:29:51,PHYSICAL,20,20,20,20,1,SAR
298,8-Jan-19,621,20,20:28:56,20:28:56,PHYSICAL,20,20,20,20,1,SAR
299,31-Jan-19,753,15,2:24:25,19:52:00,PHYSICAL,15.24,15.24,30.48,30,2,SAR
300,10-Feb-19,753,15,2:01:19,2:01:19,PHYSICAL,15.24,15.24,15.24,15,1,SAR
301,15-Jan-19,753,20,0:44:06,21:24:42,PHYSICAL,20,20,40,40,2,SAR
302,2-Jan-19,5,20,21:56:01,21:56:01,PHYSICAL,20,20,20,20,1,SAR
303,7-Feb-19,25,20,20:53:49,20:53:49,PHYSICAL,20,20,20,20,1,SAR
304,6-Jan-19,902,10,21:39:45,21:39:45,PHYSICAL,10,10,10,10,1,SAR
305,27-Jan-19,577,0,12:49:12,12:49:12,PHYSICAL,3.25,3.25,3.25,0,1,SAR
306,6-Jan-19,372,20,8:41:11,8:41:11,PHYSICAL,20,20,20,20,1,SAR
307,15-Jan-19,828,15,20:48:41,20:48:41,PHYSICAL,15.24,15.24,15.24,15,1,SAR
308,12-Jan-19,768,15,22:56:53,22:56:53,PHYSICAL,15.24,15.24,15.24,15,1,SAR
309,2-Feb-19,368,50,11:39:17,11:39:17,PHYSICAL,50,50,50,50,1,SAR
310,4-Mar-19,92,15,19:28:55,19:28:55,PHYSICAL,15.24,15.24,15.24,15,1,SAR
311,21-Jan-19,626,20,16:48:34,16:48:34,PHYSICAL,20,20,20,20,1,SAR
312,4-Jan-19,726,20,15:59:03,16:00:34,PHYSICAL,20,20,40,40,2,SAR
313,7-Jan-19,621,25,21:08:02,21:08:02,ELECTRONIC,25,25,25,25,1,SAR
314,30-Jan-19,440,15,18:48:57,18:48:57,PHYSICAL,15,15,15,15,1,SAR
315,28-Jan-19,545,15,17:41:20,17:41:20,PHYSICAL,15.24,15.24,15.24,15,1,SAR
316,23-Jan-19,782,20,13:44:00,13:44:00,PHYSICAL,20,20,20,20,1,SAR
317,3-Jan-19,91,15,8:07:39,8:09:11,PHYSICAL,15,15,45,45,3,SAR
318,2-Jan-19,166,15,9:22:42,9:22:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
319,9-Jan-19,867,15,19:14:50,19:14:50,PHYSICAL,15.24,15.24,15.24,15,1,SAR
320,2-Jan-19,696,20,10:18:48,10:18:48,PHYSICAL,20,20,20,20,1,SAR
321,2-Jan-19,125,20,2:34:22,2:34:22,PHYSICAL,20,20,20,20,1,SAR
322,7-Feb-19,239,20,11:34:50,11:34:50,PHYSICAL,20,20,20,20,1,SAR
323,10-Jan-19,768,20,23:15:31,23:15:31,PHYSICAL,20,20,20,20,1,SAR
324,7-Jan-19,612,20,22:02:41,22:02:41,PHYSICAL,20,20,20,20,1,SAR
325,8-Jan-19,757,15,19:20:26,19:20:26,PHYSICAL,15.24,15.24,15.24,15,1,SAR
326,1-Jan-19,195,50,14:48:52,14:48:52,PHYSICAL,50,50,50,50,1,SAR
327,14-Jan-19,56,0,15:37:12,15:37:12,PHYSICAL,0,0,0,0,1,SAR
328,15-Feb-19,524,20,19:03:53,19:03:53,PHYSICAL,20,20,20,20,1,SAR
329,26-Jan-19,630,20,3:06:35,3:06:35,PHYSICAL,20,20,20,20,1,SAR
330,6-Jan-19,356,25,20:29:37,20:29:37,ELECTRONIC,25,25,25,25,1,SAR
331,15-Feb-19,219,15,16:02:45,16:02:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
332,27-Jan-19,399,100,13:26:29,13:26:29,PHYSICAL,100,100,100,100,1,SAR
333,11-Jan-19,753,15,21:08:32,21:08:32,PHYSICAL,15.24,15.24,15.24,15,1,SAR
334,7-Jan-19,91,15,19:28:35,19:28:35,PHYSICAL,15.24,15.24,15.24,15,1,SAR
335,22-Jan-19,640,20,17:52:09,17:52:09,PHYSICAL,20,20,20,20,1,SAR
336,19-Jan-19,262,100,0:07:01,0:07:01,PHYSICAL,100,100,100,100,1,SAR
337,29-Jan-19,69,0,23:21:55,23:21:55,PHYSICAL,0,0,0,0,1,SAR
338,22-Jan-19,805,15,13:52:33,13:52:33,PHYSICAL,15.24,15.24,15.24,15,1,SAR
339,15-Feb-19,753,20,22:11:17,22:11:17,PHYSICAL,20,20,20,20,1,SAR
340,28-Jan-19,710,30,16:09:25,16:09:25,PHYSICAL,30,30,30,30,1,SAR
341,6-Jan-19,34,15,13:13:46,13:13:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
342,3-Feb-19,630,20,4:43:28,4:43:28,PHYSICAL,20,20,20,20,1,SAR
343,3-Jan-19,881,15,17:33:06,17:33:06,PHYSICAL,15.24,15.24,15.24,15,1,SAR
344,13-Jan-19,597,15,23:30:09,23:30:09,PHYSICAL,15.24,15.24,15.24,15,1,SAR
345,5-Feb-19,727,20,17:38:51,17:38:51,PHYSICAL,20,20,20,20,1,SAR
346,1-Feb-19,551,50,6:44:48,6:44:48,PHYSICAL,50,50,50,50,1,SAR
347,12-Jan-19,984,20,18:56:18,18:56:18,PHYSICAL,20,20,20,20,1,SAR
348,3-Jan-19,850,30,16:18:44,16:19:13,PHYSICAL,30,30,60,60,2,SAR
349,26-Jan-19,226,15,23:30:34,23:30:34,PHYSICAL,15.24,15.24,15.24,15,1,SAR
350,4-Jan-19,934,15,13:09:31,13:09:31,PHYSICAL,15.24,15.24,15.24,15,1,SAR
351,27-Jan-19,134,0,3:31:13,3:31:13,PHYSICAL,0,0,0,0,1,SAR
352,14-Jan-19,976,100,7:58:05,7:58:05,PHYSICAL,100,100,100,100,1,SAR
353,17-Jan-19,984,20,18:46:43,18:46:43,PHYSICAL,20,20,20,20,1,SAR
354,3-Jan-19,772,15,18:29:59,18:29:59,PHYSICAL,15.24,15.24,15.24,15,1,SAR
355,4-Jan-19,715,20,11:29:18,11:29:18,PHYSICAL,20,20,20,20,1,SAR
356,27-Jan-19,301,15,14:18:26,14:18:26,PHYSICAL,15.24,15.24,15.24,15,1,SAR
357,3-Feb-19,265,0,1:03:32,1:03:32,PHYSICAL,3.25,3.25,3.25,0,1,SAR
358,8-Jan-19,166,15,8:56:38,8:56:38,PHYSICAL,15.24,15.24,15.24,15,1,SAR
359,24-Jan-19,532,15,23:28:23,23:28:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
360,18-Jan-19,538,0,9:21:51,9:21:51,PHYSICAL,8,8,8,0,1,SAR
361,3-Mar-19,490,20,13:59:20,13:59:20,PHYSICAL,20,20,20,20,1,SAR
362,25-Mar-19,378,10,16:20:05,16:20:05,PHYSICAL,10,10,10,10,1,SAR
363,26-Jan-19,78,15,18:10:15,18:10:15,PHYSICAL,15,15,15,15,1,SAR
364,5-Jan-19,632,50,2:28:59,2:28:59,PHYSICAL,50,50,50,50,1,SAR
365,6-Jan-19,593,20,18:41:08,18:41:08,PHYSICAL,20,20,20,20,1,SAR
366,14-Jan-19,887,20,20:50:01,20:50:01,PHYSICAL,20,20,20,20,1,SAR
367,4-Jan-19,782,15,13:36:10,13:36:10,PHYSICAL,15.24,15.24,15.24,15,1,SAR
368,24-Jan-19,227,50,21:48:12,21:48:12,PHYSICAL,50,50,50,50,1,SAR
369,6-Feb-19,951,15,16:29:22,16:29:22,PHYSICAL,15.24,15.24,15.24,15,1,SAR
370,1-Jan-19,648,15,13:41:53,13:41:53,PHYSICAL,15.24,15.24,15.24,15,1,SAR
371,10-Jan-19,679,20,21:33:32,21:33:32,PHYSICAL,20,20,20,20,1,SAR
372,16-Jan-19,586,20,16:26:58,16:26:58,PHYSICAL,20,20,20,20,1,SAR
373,29-Jan-19,50,0,3:37:58,3:37:58,PHYSICAL,0,0,0,0,1,SAR
374,22-Jan-19,579,15,9:20:44,9:20:44,PHYSICAL,15.24,15.24,15.24,15,1,SAR
375,1-Jan-19,968,15,22:39:11,22:39:11,PHYSICAL,15.24,15.24,15.24,15,1,SAR
376,6-Jan-19,301,15,0:58:03,0:58:03,PHYSICAL,15.24,15.24,15.24,15,1,SAR
377,11-Jan-19,727,20,19:31:58,19:31:58,PHYSICAL,20,20,20,20,1,SAR
378,10-Jan-19,734,20,10:24:46,10:24:46,PHYSICAL,20,20,20,20,1,SAR
379,14-Feb-19,245,15,19:41:46,19:41:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
380,14-Jan-19,134,15,21:59:01,21:59:01,PHYSICAL,15.24,15.24,15.24,15,1,SAR
381,23-Feb-19,582,15,16:36:37,16:36:37,PHYSICAL,15.24,15.24,15.24,15,1,SAR
382,3-Jan-19,572,15,13:05:00,13:05:00,PHYSICAL,15.24,15.24,15.24,15,1,SAR
383,17-Jan-19,267,15,22:04:14,22:04:14,PHYSICAL,15.24,15.24,15.24,15,1,SAR
384,3-Jan-19,37,20,21:16:53,21:16:53,PHYSICAL,20,20,20,20,1,SAR
385,12-Jan-19,48,25,20:19:47,20:19:47,ELECTRONIC,25,25,25,25,1,SAR
386,1-Feb-19,721,20,20:13:53,20:13:53,PHYSICAL,20,20,20,20,1,SAR
387,10-Jan-19,593,15,21:20:28,21:20:28,PHYSICAL,15,15,15,15,1,SAR
388,7-Jan-19,464,0,3:30:44,3:30:44,PHYSICAL,0,0,0,0,1,SAR
389,2-Jan-19,88,0,3:32:05,3:32:05,PHYSICAL,0,0,0,0,1,SAR
390,11-Jan-19,902,20,18:46:08,18:46:08,PHYSICAL,20,20,20,20,1,SAR
391,2-Jan-19,970,15,22:53:00,22:53:00,PHYSICAL,15.24,15.24,15.24,15,1,SAR
392,23-Jan-19,307,20,14:20:43,14:20:43,PHYSICAL,20,20,20,20,1,SAR
393,1-Jan-19,450,0,13:04:04,13:04:04,PHYSICAL,3.25,3.25,3.25,0,1,SAR
394,11-Feb-19,86,30,13:02:32,13:02:32,PHYSICAL,30,30,30,30,1,SAR
395,1-Jan-19,549,15,14:15:49,14:15:49,PHYSICAL,15.24,15.24,15.24,15,1,SAR
396,17-Jan-19,628,20,8:18:31,8:18:31,PHYSICAL,20,20,20,20,1,SAR
397,1-Jan-19,526,0,21:42:08,21:42:08,PHYSICAL,0,0,0,0,1,SAR
398,7-Jan-19,306,15,20:45:50,20:45:50,PHYSICAL,15.24,15.24,15.24,15,1,SAR
399,11-Jan-19,274,50,1:21:47,1:21:47,PHYSICAL,50,50,50,50,1,SAR
400,14-Feb-19,902,50,15:27:10,15:27:10,PHYSICAL,50,50,50,50,1,SAR
401,6-Jan-19,753,15,0:25:21,0:25:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
402,8-Jan-19,368,20,21:55:27,21:55:27,PHYSICAL,20,20,20,20,1,SAR
403,19-Jan-19,56,20,5:45:52,5:45:52,PHYSICAL,20,20,20,20,1,SAR
404,11-Feb-19,526,30,23:54:50,23:54:50,PHYSICAL,30,30,30,30,1,SAR
405,4-Jan-19,5,15,20:08:06,20:08:06,PHYSICAL,15,15,15,15,1,SAR
406,25-Jan-19,524,50,18:22:06,18:22:06,PHYSICAL,50,50,50,50,1,SAR
407,15-Jan-19,36,15,19:54:19,19:54:19,PHYSICAL,15.24,15.24,15.24,15,1,SAR
408,5-Jan-19,209,50,1:03:34,1:03:34,PHYSICAL,50,50,50,50,1,SAR
409,5-Feb-19,591,15,13:10:54,13:10:54,PHYSICAL,15.24,15.24,15.24,15,1,SAR
410,2-Feb-19,676,30,22:54:52,22:54:52,PHYSICAL,30,30,30,30,1,SAR
411,13-Jan-19,591,20,8:28:41,8:28:41,PHYSICAL,20,20,20,20,1,SAR
412,1-Feb-19,689,15,16:24:40,16:24:40,PHYSICAL,15.24,15.24,15.24,15,1,SAR
413,16-Jan-19,267,15,13:38:07,13:38:07,PHYSICAL,15.24,15.24,15.24,15,1,SAR
414,2-Jan-19,810,100,19:40:45,19:40:45,PHYSICAL,100,100,100,100,1,SAR
415,2-Jan-19,94,20,16:38:06,16:38:06,PHYSICAL,20,20,20,20,1,SAR
416,9-Feb-19,684,20,13:11:41,13:11:41,PHYSICAL,20,20,20,20,1,SAR
417,18-Jan-19,753,15,21:17:12,21:17:12,PHYSICAL,15.24,15.24,15.24,15,1,SAR
418,1-Jan-19,919,15,16:14:18,16:14:18,PHYSICAL,15.24,15.24,15.24,15,1,SAR
419,4-Jan-19,625,15,12:42:25,12:42:25,PHYSICAL,15.24,15.24,15.24,15,1,SAR
420,24-Jan-19,172,50,12:34:33,12:34:33,PHYSICAL,50,50,50,50,1,SAR
421,6-Jan-19,882,20,18:32:57,18:32:57,PHYSICAL,20,20,20,20,1,SAR
422,27-Jan-19,827,20,17:30:51,17:30:51,PHYSICAL,20,20,20,20,1,SAR
423,21-Jan-19,961,20,6:59:29,6:59:29,PHYSICAL,20,20,20,20,1,SAR
424,20-Jan-19,703,20,22:25:07,22:26:05,PHYSICAL,20,20,40,40,2,SAR
425,11-Feb-19,951,15,21:34:21,21:34:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
426,2-Jan-19,340,100,18:45:46,18:45:46,PHYSICAL,100,100,100,100,1,SAR
427,6-Jan-19,696,20,1:35:54,1:35:54,PHYSICAL,20,20,20,20,1,SAR
428,21-Jan-19,753,20,14:18:43,14:18:43,PHYSICAL,20,20,20,20,1,SAR
429,9-Jan-19,929,30,5:05:15,5:05:15,PHYSICAL,30,30,30,30,1,SAR
430,8-Jan-19,196,15,13:30:52,13:30:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
431,8-Feb-19,179,50,0:11:47,0:11:47,PHYSICAL,50,50,50,50,1,SAR
432,22-Jan-19,753,20,11:49:53,11:49:53,PHYSICAL,20,20,20,20,1,SAR
433,18-Feb-19,753,15,22:25:19,22:25:19,PHYSICAL,15.24,15.24,15.24,15,1,SAR
434,24-Jan-19,166,15,10:31:05,10:31:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
435,4-Jan-19,673,20,14:39:09,14:39:09,PHYSICAL,20,20,20,20,1,SAR
436,31-Jan-19,56,50,22:08:30,22:08:30,PHYSICAL,50,50,50,50,1,SAR
437,28-Jan-19,90,50,10:55:39,10:55:39,PHYSICAL,50,50,50,50,1,SAR
438,16-Mar-19,468,20,21:05:23,21:05:23,PHYSICAL,20,20,20,20,1,SAR
439,26-Feb-19,86,100,10:42:08,10:42:08,PHYSICAL,100,100,100,100,1,SAR
440,3-Jan-19,500,20,1:32:19,1:32:19,PHYSICAL,20,20,20,20,1,SAR
441,5-Jan-19,951,15,13:07:37,13:07:37,PHYSICAL,15,15,15,15,1,SAR
442,7-Jan-19,90,50,15:48:27,15:49:37,PHYSICAL,50,50,100,100,2,SAR
443,6-Feb-19,563,50,7:29:00,7:29:00,PHYSICAL,50,50,50,50,1,SAR
444,7-Jan-19,563,0,8:45:42,8:45:42,PHYSICAL,3.25,3.25,3.25,0,1,SAR
445,22-Jan-19,549,15,17:57:04,17:57:04,PHYSICAL,15.24,15.24,15.24,15,1,SAR
446,6-Jan-19,684,15,21:46:13,21:46:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
447,31-Jan-19,49,0,22:54:03,22:54:03,PHYSICAL,5.5,5.5,5.5,0,1,SAR
448,14-Jan-19,38,15,12:20:39,12:20:39,PHYSICAL,15.24,15.24,15.24,15,1,SAR
449,1-Jan-19,326,15,0:15:38,0:15:38,PHYSICAL,15.24,15.24,15.24,15,1,SAR
450,19-Mar-19,673,20,15:42:19,15:42:19,PHYSICAL,20,20,20,20,1,SAR
451,2-Jan-19,134,0,3:32:07,3:32:07,PHYSICAL,0,0,0,0,1,SAR
452,21-Jan-19,729,15,21:55:29,21:55:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
453,6-Jan-19,747,20,20:03:01,20:03:01,PHYSICAL,20,20,20,20,1,SAR
454,8-Jan-19,262,50,19:32:57,19:32:57,PHYSICAL,50,50,50,50,1,SAR
455,23-Jan-19,872,15,13:22:57,13:22:57,PHYSICAL,15.24,15.24,15.24,15,1,SAR
456,15-Jan-19,133,0,14:45:18,14:45:18,PHYSICAL,0,0,0,0,1,SAR
457,15-Feb-19,769,15,1:30:32,1:30:32,PHYSICAL,15.24,15.24,15.24,15,1,SAR
458,21-Jan-19,727,20,0:17:10,0:17:10,PHYSICAL,20,20,20,20,1,SAR
459,2-Jan-19,27,15,14:53:27,14:53:27,PHYSICAL,15.24,15.24,15.24,15,1,SAR
460,1-Jan-19,596,20,7:51:23,7:51:23,PHYSICAL,20,20,20,20,1,SAR
461,9-Jan-19,984,100,20:06:19,20:06:19,PHYSICAL,100,100,100,100,1,SAR
462,25-Jan-19,715,20,17:27:24,17:27:24,PHYSICAL,20,20,20,20,1,SAR
463,1-Feb-19,981,20,22:44:25,22:44:25,PHYSICAL,20,20,20,20,1,SAR
464,9-Jan-19,907,20,13:59:13,13:59:13,PHYSICAL,20,20,20,20,1,SAR
465,6-Jan-19,711,-99999,13:51:21,13:51:21,PHYSICAL,-20.5,-20.5,-20.5,,1,SAR
466,1-Jan-19,136,15,17:27:08,17:27:08,PHYSICAL,15.24,15.24,15.24,15,1,SAR
467,1-Jan-19,464,0,3:30:43,3:30:43,PHYSICAL,0,0,0,0,1,SAR
468,14-Jan-19,934,15,18:13:02,18:13:02,PHYSICAL,15.24,15.24,15.24,15,1,SAR
469,3-Jan-19,753,15,16:15:38,16:15:38,PHYSICAL,15.24,15.24,15.24,15,1,SAR
470,13-Jan-19,239,20,23:04:16,23:04:16,PHYSICAL,20,20,20,20,1,SAR
471,4-Jan-19,335,25,21:23:29,21:23:29,ELECTRONIC,25,25,25,25,1,SAR
472,2-Jan-19,220,20,16:59:36,16:59:36,PHYSICAL,20,20,20,20,1,SAR
473,24-Feb-19,644,50,8:38:45,8:38:45,PHYSICAL,50,50,50,50,1,SAR
474,24-Jan-19,56,20,9:26:16,9:26:16,PHYSICAL,20,20,20,20,1,SAR
475,2-Jan-19,968,15,7:23:53,7:23:53,PHYSICAL,15.24,15.24,15.24,15,1,SAR
476,28-Jan-19,725,50,16:12:12,16:12:12,PHYSICAL,50,50,50,50,1,SAR
477,26-Jan-19,188,15,13:23:34,13:23:34,PHYSICAL,15.24,15.24,15.24,15,1,SAR
478,24-Jan-19,968,100,22:38:05,22:38:05,PHYSICAL,100,100,100,100,1,SAR
479,5-Jan-19,255,20,15:15:30,15:15:30,PHYSICAL,20,20,20,20,1,SAR
480,19-Jan-19,549,20,18:42:27,18:42:27,PHYSICAL,20,20,20,20,1,SAR
481,5-Feb-19,782,15,12:18:13,12:18:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
482,16-Jan-19,875,20,6:44:44,6:44:44,PHYSICAL,20,20,20,20,1,SAR
483,16-Jan-19,753,15,7:16:51,7:16:51,PHYSICAL,15.24,15.24,15.24,15,1,SAR
484,4-Jan-19,867,15,10:37:18,10:37:18,PHYSICAL,15.24,15.24,15.24,15,1,SAR
485,3-Jan-19,121,15,12:33:29,12:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
486,6-Jan-19,91,15,10:25:44,10:25:44,PHYSICAL,15,15,15,15,1,SAR
487,28-Jan-19,36,15,12:26:59,12:26:59,PHYSICAL,15.24,15.24,15.24,15,1,SAR
488,18-Feb-19,684,25,11:32:10,11:32:10,PHYSICAL,25,25,25,25,1,SAR
489,8-Feb-19,121,15,19:13:54,19:13:54,PHYSICAL,15.24,15.24,15.24,15,1,SAR
490,22-Jan-19,710,15,18:47:02,18:47:02,PHYSICAL,15,15,15,15,1,SAR
491,1-Jan-19,984,20,7:55:59,7:55:59,PHYSICAL,20,20,20,20,1,SAR
492,8-Feb-19,316,15,13:13:20,13:13:20,PHYSICAL,15.24,15.24,15.24,15,1,SAR
493,17-Jan-19,208,15,17:58:56,17:58:56,PHYSICAL,15.24,15.24,15.24,15,1,SAR
494,13-Jan-19,721,20,21:14:32,21:14:32,PHYSICAL,20,20,20,20,1,SAR
495,24-Jan-19,758,15,20:21:04,20:21:04,PHYSICAL,15.24,15.24,15.24,15,1,SAR
496,5-Feb-19,856,0,19:47:44,19:47:44,PHYSICAL,8,8,8,0,1,SAR
497,16-Jan-19,609,15,20:16:00,20:16:00,PHYSICAL,15.24,15.24,15.24,15,1,SAR
498,16-Jan-19,882,20,17:27:00,17:27:00,PHYSICAL,20,20,20,20,1,SAR
499,6-Feb-19,703,0,3:30:58,3:30:58,PHYSICAL,0,0,0,0,1,SAR
500,12-Jan-19,753,15,10:27:32,10:27:32,PHYSICAL,15.24,15.24,15.24,15,1,SAR
501,17-Jan-19,394,15,10:15:13,10:15:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
502,10-Jan-19,413,15,18:39:34,18:39:34,PHYSICAL,15.24,15.24,15.24,15,1,SAR
503,1-Jan-19,753,15,21:44:20,21:44:20,PHYSICAL,15.24,15.24,15.24,15,1,SAR
504,2-Feb-19,810,15,19:12:01,19:12:01,PHYSICAL,15,15,15,15,1,SAR
505,16-Jan-19,141,15,19:36:37,19:36:37,PHYSICAL,15,15,15,15,1,SAR
506,9-Jan-19,179,50,17:08:58,17:08:58,PHYSICAL,50,50,50,50,1,SAR
507,5-Jan-19,925,20,17:26:17,17:26:17,PHYSICAL,20,20,20,20,1,SAR
508,7-Feb-19,283,25,12:10:49,12:10:49,ELECTRONIC,25,25,25,25,1,SAR
509,7-Jan-19,856,100,8:03:13,8:03:13,PHYSICAL,100,100,100,100,1,SAR
510,1-Feb-19,684,20,16:19:13,16:19:13,PHYSICAL,20,20,20,20,1,SAR
511,6-Jan-19,441,20,14:31:13,14:31:13,PHYSICAL,20,20,20,20,1,SAR
512,3-Jan-19,684,25,19:47:52,19:47:52,PHYSICAL,25,25,25,25,1,SAR
513,8-Jan-19,867,20,0:24:49,0:24:49,PHYSICAL,20,20,20,20,1,SAR
514,17-Jan-19,925,15,17:18:16,17:18:16,PHYSICAL,15.24,15.24,15.24,15,1,SAR
515,6-Jan-19,258,20,23:30:13,23:30:13,PHYSICAL,20,20,20,20,1,SAR
516,8-Feb-19,263,30,14:41:59,14:41:59,PHYSICAL,30,30,30,30,1,SAR
517,5-Jan-19,355,30,3:29:59,3:29:59,PHYSICAL,30,30,30,30,1,SAR
518,3-Jan-19,169,15,10:11:12,10:11:12,PHYSICAL,15.24,15.24,15.24,15,1,SAR
519,18-Jan-19,768,15,23:30:44,23:30:44,PHYSICAL,15.24,15.24,15.24,15,1,SAR
520,1-Jan-19,208,15,23:36:10,23:36:10,PHYSICAL,15.24,15.24,15.24,15,1,SAR
521,14-Jan-19,316,15,20:06:16,20:06:16,PHYSICAL,15.24,15.24,15.24,15,1,SAR
522,25-Jan-19,399,-99999,20:47:36,20:47:36,PHYSICAL,-5.5,-5.5,-5.5,,1,SAR
523,21-Jan-19,945,20,20:32:08,20:32:40,PHYSICAL,20,20,40,40,2,SAR
524,26-Jan-19,934,15,15:46:02,15:46:02,PHYSICAL,15.24,15.24,15.24,15,1,SAR
525,22-Feb-19,352,0,17:47:06,17:47:06,PHYSICAL,0,0,0,0,1,SAR
526,4-Jan-19,630,15,1:52:52,1:52:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
527,15-Jan-19,566,15,18:49:49,18:49:49,PHYSICAL,15.24,15.24,15.24,15,1,SAR
528,19-Jan-19,729,15,18:48:02,18:48:02,PHYSICAL,15.24,15.24,15.24,15,1,SAR
529,4-Jan-19,301,20,23:37:55,23:37:55,PHYSICAL,20,20,20,20,1,SAR
530,6-Jan-19,407,15,0:38:23,0:38:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
531,1-Feb-19,25,50,1:18:41,1:18:41,PHYSICAL,50,50,50,50,1,SAR
532,19-Jan-19,663,50,10:58:00,10:58:00,PHYSICAL,50,50,50,50,1,SAR
533,6-Jan-19,989,50,16:44:19,16:44:19,PHYSICAL,50,50,50,50,1,SAR
534,8-Jan-19,394,15,12:35:50,12:35:50,PHYSICAL,15.24,15.24,15.24,15,1,SAR
535,16-Jan-19,696,50,9:40:27,9:40:27,PHYSICAL,50,50,50,50,1,SAR
536,4-Feb-19,267,15,19:13:29,19:13:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
537,8-Jan-19,902,15,19:33:06,19:33:06,PHYSICAL,15.24,15.24,15.24,15,1,SAR
538,10-Jan-19,209,15,10:14:21,10:14:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
539,5-Jan-19,628,20,19:03:22,19:03:22,PHYSICAL,20,20,20,20,1,SAR
540,18-Jan-19,27,15,16:00:58,16:00:58,PHYSICAL,15.24,15.24,15.24,15,1,SAR
541,20-Jan-19,288,15,19:17:05,19:17:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
542,25-Feb-19,490,20,10:17:40,10:17:40,PHYSICAL,20,20,20,20,1,SAR
543,13-Jan-19,753,15,20:04:15,20:04:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
